init_fuel,city,walking.duration,walking.distance,init_address,vendor,final_time,driving.duration,driving.distance,plate,final_address,init_time,vin,smartPhoneRequired,init_date,final_fuel,exterior,interior,final_date,engineType,origin_destination.type,origin_destination.coordinates[0][0],origin_destination.coordinates[0][1],origin_destination.coordinates[1][0],origin_destination.coordinates[1][1],public_transport.duration,public_transport.distance,public_transport.arrival_date,public_transport.arrival_time,distance,virtual_rental_type_id,carModelData[0],carModelData[1],carModelData[2],car_category_id,car_category_type_id,car_name,onClick_disabled,virtual_rental_id
91,Torino,2555,3405,"Corso Siracusa, 213, 10136 Torino TO",enjoy,1505715247,940,5541,EZ821DD,"Via Nizza, 238-246, 10126 Torino TO",1505714306,,,2017-09-18T07:58:26.000Z,89,,,2017-09-18T08:14:07.000Z,,LineString,7.6340094,45.03563,7.667709,45.03345,2730,6797,2017-09-18T09:05:00.000Z,1505718300,2657,2,99,100,141,8,1,Fiat 500,false,307539
31,Torino,972,1293,"Via Luserna di Rorà, 12, 10139 Torino TO",enjoy,1505715247,312,1348,EZ808DD,"Corso Castelfidardo, 42, 10138 Torino TO",1505714306,,,2017-09-18T07:58:26.000Z,30,,,2017-09-18T08:14:07.000Z,,LineString,7.648089,45.067295,7.6588783,45.062534,704,1405,2017-09-18T08:31:04.000Z,1505716264,998,2,99,100,141,8,1,Fiat 500,false,382886
53,Torino,2381,3074,"Via Pisa, 17D, 10152 Torino TO",car2go,1505717230,851,3791,513/FK990MC,"Corso Bolzano, 25, 10121 Torino TO",1505714302,WME4530421Y135273,true,2017-09-18T07:58:22.000Z,50,GOOD,GOOD,2017-09-18T08:47:10.000Z,CE,LineString,7.6916,45.0785,7.66468,45.06933,1465,3916,2017-09-18T09:11:25.000Z,1505718685,2345,,,,,,,,,
43,Torino,3081,4021,"Corso Grosseto, 289, 10151 Torino TO",car2go,1505715325,707,4451,552/FK249PV,"Via Bernardino Drovetti, 26, 10138 Torino TO",1505714302,WME4530421Y135271,true,2017-09-18T07:58:22.000Z,40,GOOD,GOOD,2017-09-18T08:15:25.000Z,CE,LineString,7.66242,45.1053,7.66496,45.07337,1297,5609,2017-09-18T08:45:29.000Z,1505717129,3553,,,,,,,,,
31,Torino,-1,-1,"Via Giovanni Segantini, 62, 10151 Torino TO",car2go,1505714409,-1,-1,434/FK635LX,"Via Giovanni Segantini, 62, 10151 Torino TO",1505714357,WME4530421Y135026,true,2017-09-18T07:59:17.000Z,31,GOOD,GOOD,2017-09-18T08:00:09.000Z,CE,LineString,7.65331,45.10278,7.65331,45.10278,-1,-1,-1,-1,0,,,,,,,,,
78,Torino,-1,-1,"Via Claudio Luigi Berthollet, 43, 10125 Torino TO",car2go,1505714456,-1,-1,318/FF293SJ,"Via Claudio Luigi Berthollet, 43, 10125 Torino TO",1505714409,WME4533421K152078,true,2017-09-18T08:00:09.000Z,78,GOOD,GOOD,2017-09-18T08:00:56.000Z,CE,LineString,7.68542,45.05762,7.68542,45.05762,-1,-1,-1,-1,0,,,,,,,,,
81,Torino,-1,-1,"Via Fratelli Calandra, 22/A, 10123 Torino TO",car2go,1505714456,-1,-1,215/FF055SJ,"Via Fratelli Calandra, 22/A, 10123 Torino TO",1505714409,WME4533421K151187,true,2017-09-18T08:00:09.000Z,81,GOOD,GOOD,2017-09-18T08:00:56.000Z,CE,LineString,7.68798,45.05981,7.68798,45.05981,-1,-1,-1,-1,0,,,,,,,,,
25,Torino,-1,-1,"Via Confienza, 9, 10121 Torino TO",car2go,1505714664,-1,-1,292/FF227SJ,"Via Confienza, 9, 10121 Torino TO",1505714456,WME4533421K152955,true,2017-09-18T08:00:56.000Z,25,GOOD,GOOD,2017-09-18T08:04:24.000Z,CE,LineString,7.67617,45.06937,7.67617,45.06937,-1,-1,-1,-1,0,,,,,,,,,
12,Torino,-1,-1,"Corso Bolzano, 12, 10121 Torino TO",car2go,1505715647,-1,-1,282/FF206SJ,"Corso Bolzano, 12, 10121 Torino TO",1505714456,WME4533421K152540,true,2017-09-18T08:00:56.000Z,12,GOOD,GOOD,2017-09-18T08:20:47.000Z,CE,LineString,7.66509,45.06933,7.66509,45.06933,-1,-1,-1,-1,0,,,,,,,,,
71,Torino,2478,3378,"Piazza Vincenzo Arbarello, 7, 10122 Torino TO",car2go,1505717430,864,3729,504/FK907LX,"Lungo Dora Pietro Colletta, 85, 10153 Torino TO",1505714456,WME4530421Y135261,true,2017-09-18T08:00:56.000Z,68,GOOD,GOOD,2017-09-18T08:50:30.000Z,CE,LineString,7.67622,45.07365,7.7133,45.07419,1792,4123,2017-09-18T09:23:57.000Z,1505719437,2910,,,,,,,,,
46,Torino,3005,3920,"Corso Giovanni Agnelli, 138-144, 10137 Torino TO",car2go,1505716328,711,4480,484/FK875LX,"Via Carso, 2-12, 10141 Torino TO",1505714456,WME4530421Y135179,true,2017-09-18T08:00:56.000Z,46,GOOD,GOOD,2017-09-18T08:32:08.000Z,CE,LineString,7.64166,45.03339,7.638,45.06407,1889,4690,2017-09-18T09:10:41.000Z,1505718641,3421,,,,,,,,,
59,Torino,2546,3374,"Via Graziadio Ascoli, 8, 10144 Torino TO",car2go,1505716172,614,3498,448/FK641LX,"Via Giovanni Paisiello, 24, 10154 Torino TO",1505714456,WME4530421Y135053,true,2017-09-18T08:00:56.000Z,56,GOOD,GOOD,2017-09-18T08:29:32.000Z,CE,LineString,7.66633,45.08337,7.69956,45.08985,1609,3538,2017-09-18T09:05:04.000Z,1505718304,2704,,,,,,,,,
78,Torino,-1,-1,"Via Nizza, 1, 10125 Torino TO",car2go,1505715435,-1,-1,553/FK187XH,"Via Nizza, 1, 10125 Torino TO",1505714456,WME4530421Y135049,true,2017-09-18T08:00:56.000Z,78,GOOD,GOOD,2017-09-18T08:17:15.000Z,CE,LineString,7.67961,45.06187,7.67961,45.06187,-1,-1,-1,-1,0,,,,,,,,,
31,Torino,-1,-1,"Via Giovanni Segantini, 62, 10151 Torino TO",car2go,1505715168,-1,-1,434/FK635LX,"Via Giovanni Segantini, 62, 10151 Torino TO",1505714456,WME4530421Y135026,true,2017-09-18T08:00:56.000Z,31,GOOD,GOOD,2017-09-18T08:12:48.000Z,CE,LineString,7.65331,45.10278,7.65331,45.10278,-1,-1,-1,-1,0,,,,,,,,,
28,Torino,-1,-1,"Via Duino, 182Bis, 10127 Torino TO",car2go,1505715698,-1,-1,021/FF779KW,"Via Duino, 182Bis, 10127 Torino TO",1505714509,WME4533421K148838,true,2017-09-18T08:01:49.000Z,28,GOOD,GOOD,2017-09-18T08:21:38.000Z,CE,LineString,7.65595,45.01847,7.65595,45.01847,-1,-1,-1,-1,0,,,,,,,,,
53,Torino,-1,-1,"Corso Galileo Ferraris, 122, 10129 Torino TO",car2go,1505714609,-1,-1,444/FK637LX,"Corso Galileo Ferraris, 122, 10129 Torino TO",1505714509,WME4530421Y135046,true,2017-09-18T08:01:49.000Z,53,GOOD,GOOD,2017-09-18T08:03:29.000Z,CE,LineString,7.66236,45.05348,7.66236,45.05348,-1,-1,-1,-1,0,,,,,,,,,
46,Torino,3167,4180,"Corso Racconigi, 65-77, 10139 Torino TO",enjoy,1505716480,853,4869,EZ243GW,"Via Montevideo, 2, 10134 Torino TO",1505714533,,,2017-09-18T08:02:13.000Z,45,,,2017-09-18T08:34:40.000Z,,LineString,7.6457,45.068047,7.6516004,45.036953,2072,5148,2017-09-18T09:08:13.000Z,1505718493,3486,2,99,100,141,8,1,Fiat 500,false,391038
69,Torino,1223,1603,"Via dei Mille, 7, 10123 Torino TO",enjoy,1505715247,554,2265,EZ196TY,"Via Antonio Bertola, 48, 10122 Torino TO",1505714533,,,2017-09-18T08:02:13.000Z,68,,,2017-09-18T08:14:07.000Z,,LineString,7.685008,45.063465,7.6757402,45.072098,979,2269,2017-09-18T08:35:30.000Z,1505716530,1203,2,99,141,,8,1,Fiat 500,false,334133
51,Torino,4958,6596,"Via XX Settembre, 47, 10121 Torino TO",enjoy,1505716705,1148,7928,EZ035TY,"Via Onorato Vigliani, 189, 10127 Torino TO",1505714533,,,2017-09-18T08:02:13.000Z,46,,,2017-09-18T08:38:25.000Z,,LineString,7.681292,45.069042,7.6556773,45.01762,3061,8713,2017-09-18T09:26:53.000Z,1505719613,6057,2,99,141,,8,1,Fiat 500,false,458705
37,Torino,14,19,"Via Genova, 181-197, 10127 Torino TO",enjoy,1505715022,3,19,EZ811DD,"Via Genova, 186, 10127 Torino TO",1505714533,,,2017-09-18T08:02:13.000Z,37,,,2017-09-18T08:10:22.000Z,,LineString,7.6657887,45.022514,7.6654487,45.022762,-1,-1,-1,-1,38,2,99,100,141,8,1,Fiat 500,false,374185
35,Torino,1674,2208,"Corso Inghilterra, 41, 10138 Torino TO",enjoy,1505715978,640,3195,EZ109TY,"Via Nizza, 2, 10125 Torino TO",1505714533,,,2017-09-18T08:02:13.000Z,33,,,2017-09-18T08:26:18.000Z,,LineString,7.667346,45.07423,7.6793575,45.06176,511,1882,2017-09-18T08:35:42.000Z,1505716542,1675,2,99,141,,8,1,Fiat 500,false,324839
40,Torino,2520,3289,"Corso S. Maurizio, 16, 10124 Torino TO",enjoy,1505716480,696,3505,EZ205TY,"Via Valprato, 61-67, 10155 Torino TO",1505714533,,,2017-09-18T08:02:13.000Z,40,,,2017-09-18T08:34:40.000Z,,LineString,7.6943808,45.069893,7.682182,45.093304,1975,4169,2017-09-18T09:12:05.000Z,1505718725,2772,2,99,141,,8,1,Fiat 500,false,359937
60,Torino,-1,-1,"Corso Galileo Ferraris, 1966, 10128 Torino TO",enjoy,1505714798,-1,-1,EZ233GW,"Corso Galileo Ferraris, 1966, 10128 Torino TO",1505714533,,,2017-09-18T08:02:13.000Z,60,,,2017-09-18T08:06:38.000Z,,LineString,7.6666408,45.05935,7.6666408,45.05935,-1,-1,-1,-1,0,2,99,100,141,8,1,Fiat 500,false,447013
40,Torino,-1,-1,"Corso Giovanni Pascoli, 5-9, 10134 Torino TO",car2go,1505714609,-1,-1,452/FK645LX,"Corso Giovanni Pascoli, 5-9, 10134 Torino TO",1505714563,WME4530421Y135061,true,2017-09-18T08:02:43.000Z,40,GOOD,GOOD,2017-09-18T08:03:29.000Z,CE,LineString,7.65878,45.04945,7.65878,45.04945,-1,-1,-1,-1,0,,,,,,,,,
15,Torino,-1,-1,"Via Graziadio Ascoli, 14, 10144 Torino TO",car2go,1505714609,-1,-1,044/FF820KW,"Via Graziadio Ascoli, 14, 10144 Torino TO",1505714563,WME4533421K149415,true,2017-09-18T08:02:43.000Z,15,GOOD,GOOD,2017-09-18T08:03:29.000Z,CE,LineString,7.6667,45.08387,7.6667,45.08387,-1,-1,-1,-1,0,,,,,,,,,
78,Torino,-1,-1,"Via Sant'Ambrogio, 25, 10139 Torino TO",car2go,1505714664,-1,-1,124/FG348FH,"Via Sant'Ambrogio, 25, 10139 Torino TO",1505714609,WME4533421K152394,true,2017-09-18T08:03:29.000Z,78,GOOD,GOOD,2017-09-18T08:04:24.000Z,CE,LineString,7.63229,45.07234,7.63229,45.07234,-1,-1,-1,-1,0,,,,,,,,,
59,Torino,-1,-1,"Corso Novara, 6a, 10152 Torino TO",car2go,1505714664,-1,-1,328/FF053VV,"Corso Novara, 6a, 10152 Torino TO",1505714609,WME4533421K152738,true,2017-09-18T08:03:29.000Z,59,GOOD,GOOD,2017-09-18T08:04:24.000Z,CE,LineString,7.68853,45.08856,7.68853,45.08856,-1,-1,-1,-1,0,,,,,,,,,
40,Torino,-1,-1,"Corso Giovanni Pascoli, 5-9, 10134 Torino TO",car2go,1505714715,-1,-1,452/FK645LX,"Corso Giovanni Pascoli, 5-9, 10134 Torino TO",1505714664,WME4530421Y135061,true,2017-09-18T08:04:24.000Z,40,GOOD,GOOD,2017-09-18T08:05:15.000Z,CE,LineString,7.65878,45.04945,7.65878,45.04945,-1,-1,-1,-1,0,,,,,,,,,
71,Torino,2514,3173,"Corso Verona, 34-36, 10153 Torino TO",car2go,1505716655,878,4877,069/FF035NT,"Via Michele Schina, 5, 10143 Torino TO",1505714664,WME4533421K148961,true,2017-09-18T08:04:24.000Z,68,GOOD,GOOD,2017-09-18T08:37:35.000Z,CE,LineString,7.6984,45.07635,7.66352,45.07714,2127,5839,2017-09-18T09:10:18.000Z,1505718618,2738,,,,,,,,,
15,Torino,1394,1764,"Via Graziadio Ascoli, 14, 10144 Torino TO",car2go,1505715374,502,2067,044/FF820KW,"Via Francesco Guicciardini, 5, 10121 Torino TO",1505714664,WME4533421K149415,true,2017-09-18T08:04:24.000Z,15,GOOD,GOOD,2017-09-18T08:16:14.000Z,CE,LineString,7.6667,45.08387,7.66824,45.07194,880,2304,2017-09-18T08:34:16.000Z,1505716456,1331,,,,,,,,,
28,Torino,1705,2308,"Corso Vittorio Emanuele II, 117, 10128 Torino TO",car2go,1505716497,552,2448,107/FF095NT,"Piazza Cavour, 2/A, 10123 Torino TO",1505714664,WME4533421K144545,true,2017-09-18T08:04:24.000Z,25,GOOD,GOOD,2017-09-18T08:34:57.000Z,CE,LineString,7.66447,45.06775,7.68917,45.06268,887,2444,2017-09-18T08:56:56.000Z,1505717816,2018,,,,,,,,,
68,Torino,342,434,"Corso Adriatico, 4, 10129 Torino TO",car2go,1505716655,203,943,295/FF240SJ,"Corso Monte Lungo, 2-16, 10134 Torino TO",1505714664,WME4533421K153516,true,2017-09-18T08:04:24.000Z,65,GOOD,GOOD,2017-09-18T08:37:35.000Z,CE,LineString,7.6541,45.05208,7.65536,45.0494,-1,-1,-1,-1,313,,,,,,,,,
65,Torino,-1,-1,"Via Ottavio Revel, 5, 10121 Torino TO",car2go,1505715803,-1,-1,538/FK818LX,"Via Ottavio Revel, 5, 10121 Torino TO",1505714664,WME4530421Y135144,true,2017-09-18T08:04:24.000Z,65,GOOD,GOOD,2017-09-18T08:23:23.000Z,CE,LineString,7.66919,45.06957,7.66919,45.06957,-1,-1,-1,-1,0,,,,,,,,,
53,Torino,1433,1939,"Corso Galileo Ferraris, 122, 10129 Torino TO",car2go,1505716013,388,1979,444/FK637LX,"Via Antonio Canova, 39A, 10126 Torino TO",1505714664,WME4530421Y135046,true,2017-09-18T08:04:24.000Z,53,GOOD,GOOD,2017-09-18T08:26:53.000Z,CE,LineString,7.66236,45.05348,7.67685,45.0439,964,2483,2017-09-18T08:37:40.000Z,1505716660,1558,,,,,,,,,
100,Torino,1908,2539,"Via Vigliani Onorato, 152-158, 10127 Torino TO",car2go,1505715168,545,3181,150/FF175NT,"Via Nizza, 282, 10126 Torino TO",1505714715,WME4533421K152082,true,2017-09-18T08:05:15.000Z,100,GOOD,GOOD,2017-09-18T08:12:48.000Z,CE,LineString,7.65099,45.01724,7.66635,45.02979,1106,3098,2017-09-18T08:38:16.000Z,1505716696,1844,,,,,,,,,
68,Torino,2144,2771,"Via Pisa, 12-16, 10152 Torino TO",car2go,1505716275,902,5428,094/FF060NT,"Via Vincenzo Vela, 5, 10128 Torino TO",1505714715,WME4533421K150318,true,2017-09-18T08:05:15.000Z,65,GOOD,GOOD,2017-09-18T08:31:15.000Z,CE,LineString,7.69112,45.07899,7.67099,45.06326,1410,3569,2017-09-18T08:56:30.000Z,1505717790,2356,,,,,,,,,
50,Torino,-1,-1,"Corso Peschiera, 139, 10141 Torino TO",car2go,1505715907,-1,-1,344/FF148VY,"Corso Peschiera, 139, 10141 Torino TO",1505714715,WME4533421K151871,true,2017-09-18T08:05:15.000Z,50,GOOD,GOOD,2017-09-18T08:25:07.000Z,CE,LineString,7.65316,45.06317,7.65316,45.06317,-1,-1,-1,-1,0,,,,,,,,,
46,Torino,4217,5650,"Via Filadelfia, 110-112, 10137 Torino TO",car2go,1505716117,1085,5914,488/FK891LX,"Via Montebello, 5, 10124 Torino TO",1505714715,WME4530421Y135234,true,2017-09-18T08:05:15.000Z,46,GOOD,GOOD,2017-09-18T08:28:37.000Z,CE,LineString,7.64648,45.04157,7.69206,45.06801,2369,6249,2017-09-18T09:13:47.000Z,1505718827,4629,,,,,,,,,
70,Torino,4808,6126,"Corso Regio Parco, 23, 10152 Torino TO",enjoy,1505717199,1188,7071,EZ260GW,"Corso Monte Cucco, 124-128, 10141 Torino TO",1505714798,,,2017-09-18T08:06:38.000Z,68,,,2017-09-18T08:46:39.000Z,,LineString,7.6949925,45.077187,7.630755,45.064285,3055,7344,2017-09-18T09:40:53.000Z,1505720453,5241,2,99,100,141,8,1,Fiat 500,false,410318
70,Torino,3139,4166,"Via Giacomo Dina, 44-48, 10135 Torino TO",enjoy,1505716934,688,4289,EZ135GW,"Corso Dante, 78, 10126 Torino TO",1505714798,,,2017-09-18T08:06:38.000Z,69,,,2017-09-18T08:42:14.000Z,,LineString,7.638676,45.032608,7.677071,45.046677,1579,5262,2017-09-18T09:23:46.000Z,1505719426,3396,2,99,100,141,8,1,Fiat 500,false,398403
45,Torino,2205,2962,"Via Montevideo, 33, 10134 Torino TO",enjoy,1505715978,647,3279,EZ759DD,"Via Gaetano Donizetti, 3, 10126 Torino TO",1505714798,,,2017-09-18T08:06:38.000Z,45,,,2017-09-18T08:26:18.000Z,,LineString,7.6562705,45.0355,7.675345,45.050488,1538,3904,2017-09-18T08:53:59.000Z,1505717639,2239,2,99,100,141,8,1,Fiat 500,false,416747
27,Torino,2785,3795,"Piazza Massaua, 9, 10141 Torino TO",enjoy,1505716480,626,4374,EZ519DD,"Via S. Donato, 65-71, 10144 Torino TO",1505714798,,,2017-09-18T08:06:38.000Z,26,,,2017-09-18T08:34:40.000Z,,LineString,7.619689,45.074074,7.6599793,45.08202,1255,3820,2017-09-18T08:55:41.000Z,1505717741,3282,2,99,100,141,8,1,Fiat 500,false,378073
71,Torino,2350,3067,"Via Nicomede Bianchi, 28, 10146 Torino TO",enjoy,1505715746,642,3788,EZ004TY,"Via Gaspare Gozzi, 9, 10121 Torino TO",1505714798,,,2017-09-18T08:06:38.000Z,69,,,2017-09-18T08:22:26.000Z,,LineString,7.6359234,45.081745,7.666736,45.07051,1437,4005,2017-09-18T08:46:21.000Z,1505717181,2721,2,99,141,,8,1,Fiat 500,false,337734
40,Torino,1775,2359,"Piazza Marmolada, 1, 10141 Torino TO",enjoy,1505715978,489,2539,EZ203GW,"Corso Bramante, 47, 10126 Torino TO",1505714798,,,2017-09-18T08:06:38.000Z,37,,,2017-09-18T08:26:18.000Z,,LineString,7.6486125,45.054447,7.6696134,45.043297,1148,3186,2017-09-18T08:46:56.000Z,1505717216,2062,2,99,100,141,8,1,Fiat 500,false,399346
68,Torino,1511,2088,"Via Pietro Cossa, 38, 10146 Torino TO",enjoy,1505715746,404,2137,EZ064TY,"Via Nicola Fabrizi, 77, 10145 Torino TO",1505714798,,,2017-09-18T08:06:38.000Z,66,,,2017-09-18T08:22:26.000Z,,LineString,7.6211934,45.07797,7.644042,45.08104,881,2369,2017-09-18T08:43:51.000Z,1505717031,1825,2,99,141,,8,1,Fiat 500,false,467612
56,Torino,1705,2284,"Corso Vittorio Emanuele II, 131, 10138 Torino TO",enjoy,1505715746,472,2752,EZ099TY,"Via Graziadio Ascoli, 34A, 10144 Torino TO",1505714798,,,2017-09-18T08:06:38.000Z,55,,,2017-09-18T08:22:26.000Z,,LineString,7.656688,45.070545,7.6677513,45.085617,1237,3081,2017-09-18T08:46:13.000Z,1505717173,1886,2,99,,,8,1,Fiat 500,false,326162
23,Torino,1005,1368,"Corso Potenza, 10147 Torino TO",enjoy,1505716208,109,365,EZ012TY,"Corso Grosseto, 250, 10148 Torino TO",1505714798,,,2017-09-18T08:06:38.000Z,23,,,2017-09-18T08:30:08.000Z,,LineString,7.664202,45.10521,7.664377,45.10559,839,1584,2017-09-18T08:46:21.000Z,1505717181,44,2,99,141,,8,1,Fiat 500,false,398655
56,Torino,2449,3216,"Corso Grosseto, 68-76, 10148 Torino TO",car2go,1505715698,674,3926,139/FF164NT,"Via S. Giovanni Bosco, 34-36, 10144 Torino TO",1505714813,WME4533421K149842,true,2017-09-18T08:06:53.000Z,56,GOOD,GOOD,2017-09-18T08:21:38.000Z,CE,LineString,7.68248,45.10439,7.66652,45.08347,1464,3803,2017-09-18T08:45:57.000Z,1505717157,2640,,,,,,,,,
28,Torino,-1,-1,"Corso Giulio Cesare, 80, 10154 Torino TO",car2go,1505716117,-1,-1,461/FK852LX,"Corso Giulio Cesare, 80, 10154 Torino TO",1505714813,WME4530421Y135193,true,2017-09-18T08:06:53.000Z,28,GOOD,GOOD,2017-09-18T08:28:37.000Z,CE,LineString,7.69226,45.08975,7.69226,45.08975,-1,-1,-1,-1,0,,,,,,,,,
71,Torino,3726,4804,"Via Filadelfia, 50-56, 10134 Torino TO",car2go,1505716603,910,5442,306/FF281SJ,"Via Bardonecchia, 61, 10139 Torino TO",1505714813,WME4533421K151421,true,2017-09-18T08:06:53.000Z,68,GOOD,GOOD,2017-09-18T08:36:43.000Z,CE,LineString,7.65558,45.0384,7.64013,45.07246,2114,6018,2017-09-18T09:15:57.000Z,1505718957,3974,,,,,,,,,
46,Torino,2013,2612,"Corso IV Novembre, 84a, 10136 Torino TO",car2go,1505716275,583,3155,454/FK648LX,"Via Edoardo Rubino, 2, 10137 Torino TO",1505714813,WME4530421Y135063,true,2017-09-18T08:06:53.000Z,46,GOOD,GOOD,2017-09-18T08:31:15.000Z,CE,LineString,7.65089,45.04608,7.62471,45.04425,1165,3765,2017-09-18T08:51:34.000Z,1505717494,2065,,,,,,,,,
68,Torino,3649,4884,"Via Arnaldo da Brescia, 9C, 10134 Torino TO",car2go,1505716858,1148,5689,311/FF286SJ,"Via Po, 19, 10123 Torino TO",1505714864,WME4533421K151683,true,2017-09-18T08:07:44.000Z,65,GOOD,GOOD,2017-09-18T08:40:58.000Z,CE,LineString,7.65304,45.0379,7.68886,45.06905,1955,4949,2017-09-18T09:20:35.000Z,1505719235,4459,,,,,,,,,
12,Torino,-1,-1,"Strada Altessano, 118, 10151 Torino TO",car2go,1505715277,-1,-1,481/FK872LX,"Strada Altessano, 118, 10151 Torino TO",1505714864,WME4530421Y135129,true,2017-09-18T08:07:44.000Z,12,GOOD,GOOD,2017-09-18T08:14:37.000Z,CE,LineString,7.64554,45.10883,7.64554,45.10883,-1,-1,-1,-1,0,,,,,,,,,
100,Torino,1033,1301,"Via Balangero, 10-18, 10149 Torino TO",car2go,1505715168,319,1378,557/FK191XH,"Via Giovanni Migliara, 17, 10143 Torino TO",1505714864,WME4530421Y135042,true,2017-09-18T08:07:44.000Z,96,GOOD,GOOD,2017-09-18T08:12:48.000Z,CE,LineString,7.65753,45.08962,7.65804,45.07928,767,1735,2017-09-18T08:28:16.000Z,1505716096,1149,,,,,,,,,
56,Torino,-1,-1,"Corso Tortona, 55-57, 10153 Torino TO",car2go,1505716117,-1,-1,178/FF203NT,"Corso Tortona, 55-57, 10153 Torino TO",1505714916,WME4533421K151741,true,2017-09-18T08:08:36.000Z,56,GOOD,GOOD,2017-09-18T08:28:37.000Z,CE,LineString,7.70468,45.07473,7.70468,45.07473,-1,-1,-1,-1,0,,,,,,,,,
21,Torino,3362,4461,"Via Mombasiglio, 82, 10136 Torino TO",car2go,1505716275,835,4772,303/FF278SJ,"Piazza Solferino, 7, 10121 Torino TO",1505714916,WME4533421K151234,true,2017-09-18T08:08:36.000Z,21,GOOD,GOOD,2017-09-18T08:31:15.000Z,CE,LineString,7.64014,45.05029,7.67744,45.06871,1984,5549,2017-09-18T09:04:05.000Z,1505718245,3572,,,,,,,,,
96,Torino,-1,-1,"Via Paolo Sarpi, 69, 10134 Torino TO",car2go,1505716117,-1,-1,257/FF145SJ,"Via Paolo Sarpi, 69, 10134 Torino TO",1505714916,WME4533421K154309,true,2017-09-18T08:08:36.000Z,96,GOOD,GOOD,2017-09-18T08:28:37.000Z,CE,LineString,7.64569,45.03577,7.64569,45.03577,-1,-1,-1,-1,0,,,,,,,,,
100,Torino,1841,2403,"Corso Orbassano, 218-220, 10137 Torino TO",car2go,1505716911,426,2887,091/FF057NT,"Via Lurisia, 14, 10141 Torino TO",1505714916,WME4533421K150264,true,2017-09-18T08:08:36.000Z,100,GOOD,GOOD,2017-09-18T08:41:51.000Z,CE,LineString,7.63695,45.04156,7.64614,45.05976,1190,2923,2017-09-18T09:05:08.000Z,1505718308,2147,,,,,,,,,
56,Torino,412,557,"Piazza Giovanni Bottesini, 11, 10154 Torino TO",car2go,1505715168,112,576,174/FF199NT,"Via Tollegno, 1-9, 10154 Torino TO",1505714966,WME4533421K151401,true,2017-09-18T08:09:26.000Z,56,GOOD,GOOD,2017-09-18T08:12:48.000Z,CE,LineString,7.69746,45.0882,7.69754,45.08463,-1,-1,-1,-1,396,,,,,,,,,
81,Torino,937,1239,"Via Fratelli Calandra, 22/A, 10123 Torino TO",car2go,1505715959,417,1642,215/FF055SJ,"Via Giovanni Camerana, 14-16, 10128 Torino TO",1505714966,WME4533421K151187,true,2017-09-18T08:09:26.000Z,78,GOOD,GOOD,2017-09-18T08:25:59.000Z,CE,LineString,7.68798,45.05981,7.67561,45.06118,800,1520,2017-09-18T08:39:54.000Z,1505716794,982,,,,,,,,,
50,Torino,2474,3214,"Via Colombo Cristoforo, 19, 10129 Torino TO",car2go,1505715907,693,3740,502/FK905LX,"Via Luigi Cibrario, 44, 10144 Torino TO",1505714966,WME4530421Y135259,true,2017-09-18T08:09:26.000Z,46,GOOD,GOOD,2017-09-18T08:25:07.000Z,CE,LineString,7.66392,45.0568,7.66046,45.07992,1597,4018,2017-09-18T08:49:30.000Z,1505717370,2583,,,,,,,,,
100,Torino,1966,2630,"Corso Unione Sovietica, 175-183, 10134 Torino TO",car2go,1505716328,442,2653,097/FF063NT,"Piazza Nizza, 46, 10126 Torino TO",1505714966,WME4533421K142060,true,2017-09-18T08:09:26.000Z,100,GOOD,GOOD,2017-09-18T08:32:08.000Z,CE,LineString,7.65356,45.0389,7.67436,45.05123,1210,3149,2017-09-18T08:57:44.000Z,1505717864,2131,,,,,,,,,
46,Torino,-1,-1,"Via Beinette, 24, 10127 Torino TO",car2go,1505715750,-1,-1,433/FK634LX,"Via Beinette, 24, 10127 Torino TO",1505715019,WME4530421Y135131,true,2017-09-18T08:10:19.000Z,46,GOOD,GOOD,2017-09-18T08:22:30.000Z,CE,LineString,7.65964,45.02075,7.65964,45.02075,-1,-1,-1,-1,0,,,,,,,,,
25,Torino,1512,1915,"Via Figlie dei Militari, 6A, 10131 Torino TO",car2go,1505716603,608,2376,414/FK615LX,"Via S. Francesco da Paola, 1, 10123 Torino TO",1505715019,WME4530421Y135092,true,2017-09-18T08:10:19.000Z,21,GOOD,GOOD,2017-09-18T08:36:43.000Z,CE,LineString,7.70825,45.06594,7.68943,45.06858,828,2454,2017-09-18T08:53:37.000Z,1505717617,1505,,,,,,,,,
84,Torino,1,1,"Via Vagnone, 16, 10144 Torino TO",enjoy,1505715978,0,1,EZ226GW,"Via Vagnone, 16, 10144 Torino TO",1505715022,,,2017-09-18T08:10:22.000Z,84,,,2017-09-18T08:26:18.000Z,,LineString,7.664134,45.08054,7.664122,45.08056,-1,-1,-1,-1,2,2,99,100,141,8,1,Fiat 500,false,421782
70,Torino,1832,2436,"Corso Racconigi, 126, 10141 Torino TO",enjoy,1505717919,637,3178,EZ742DD,"Via Giovanni Somis, 11c, 10138 Torino TO",1505715022,,,2017-09-18T08:10:22.000Z,69,,,2017-09-18T08:58:39.000Z,,LineString,7.6448636,45.06373,7.6654596,45.07556,1321,3586,2017-09-18T09:25:36.000Z,1505719536,2083,2,99,100,141,8,1,Fiat 500,false,422118
